'id_car_equipment','id_car_trim','name','year','date_create','date_update','id_car_type'
'21957','238970','Dynamic',NULL,'1537691835','1537691835','1'
'21958','238971','Family',NULL,'1537691836','1550860037','1'
'21959','238971','Lifestyle',NULL,'1537691837','1550860038','1'
'21960','238971','Dynamic',NULL,'1537691838','1550860038','1'
'21961','238971','High-Tech',NULL,'1537691839','1550860039','1'
'21962','238972','Family',NULL,'1537691840','1550860040','1'
'21963','238972','Lifestyle',NULL,'1537691841','1550860041','1'
'21964','238972','Dynamic',NULL,'1537691843','1550860041','1'
'21965','238972','High-Tech plus',NULL,'1537691844','1550860042','1'
'21966','238972','High-Tech',NULL,'1537691845','1537691845','1'
'21967','238973','Primary',NULL,'1537691846','1550860043','1'
'21968','238974','Family',NULL,'1537691847','1550860044','1'
'21969','238977','Sport',NULL,'1537691959','1561425493','1'
'21970','238978','Luxury',NULL,'1537692188','1550860473','1'
'21971','238979','Basic',NULL,'1537692189','1550860474','1'
'21972','238979','Luxury',NULL,'1537692190','1550860475','1'
'21974','239302','Intelligent',NULL,'1538769616','1545423405','1'
'21975','239346','GL',NULL,'1538912107','1561422322','1'
'21977','239377','Inform',NULL,'1538914277','1550860047','1'
'21978','239377','Invite',NULL,'1538914278','1550860048','1'
'21979','239377','Intense+',NULL,'1538914279','1550860049','1'
'21980','239378','Invite',NULL,'1538914280','1550860050','1'
'21981','239378','Intense+',NULL,'1538914281','1550860051','1'
'21982','239378','Instyle',NULL,'1538914282','1550860052','1'
'21983','239379','Instyle',NULL,'1538914284','1550860053','1'
'21984','239379','Ultimate',NULL,'1538914285','1550860054','1'
'21985','239380','21942-A1-089 Comfort',NULL,'1538914330','1561426193','1'
'21986','239380','21942-A2-000 Luxe',NULL,'1538914330','1561426193','1'
'21987','239381','21941-A0-001 Standard',NULL,'1538914332','1568523787','1'
'21988','239381','21941-A1-000 Classic',NULL,'1538914333','1561426199','1'
'21989','239381','21941-A1-00L Classic Optima',NULL,'1538914334','1561426200','1'
'21990','239381','21941-A1-00N Comfort',NULL,'1538914335','1561426201','1'
'21991','239381','21941-A2-000 Luxe',NULL,'1538914335','1561426202','1'
'21992','239382','21947-A1-00N Comfort',NULL,'1538914337','1561426205','1'
'21993','239382','21947-A2-000 Luxe',NULL,'1538914338','1561426206','1'
'21994','239382','21947-A2-00S Luxe Prestige',NULL,'1538914339','1561426205','1'
'21995','239383','21947-A1-0YL Classic Optima',NULL,'1538914340','1561426210','1'
'21996','239383','21947-A1-0YN Comfort',NULL,'1538914341','1561426211','1'
'21997','239383','21947-A2-0Y0 Luxe',NULL,'1538914342','1561426213','1'
'21998','239383','21947-A2-0YS Luxe Prestige',NULL,'1538914343','1561426212','1'
'21999','239389','Comfort',NULL,'1538914374','1558710899','1'
'22000','239389','Luxe',NULL,'1538914375','1558710900','1'
'22001','239389','Prestige',NULL,'1538914376','1558710901','1'
'22002','239390','Comfort',NULL,'1538914377','1558710901','1'
'22003','239390','Luxe',NULL,'1538914378','1558710902','1'
'22004','239391','Luxe',NULL,'1538914379','1558710904','1'
'22005','239391','Comfort',NULL,'1538914380','1558710903','1'
'22006','239391','Prestige',NULL,'1538914381','1558710904','1'
'22007','239391','Premium',NULL,'1538914382','1558710905','1'
'22008','239391','Premium+',NULL,'1538914384','1558710906','1'
'22010','239431','21922-A1-125 Comfort',NULL,'1538918361','1561426169','1'
'22011','239431','21922-A2-000 Luxe',NULL,'1538918362','1561426168','1'
'22012','239432','21921-A0-001 Standard',NULL,'1538918363','1568523756','1'
'22013','239432','21921-A1-000 Classic',NULL,'1538918364','1561426174','1'
'22014','239432','21921-A1-061 Classic Optima',NULL,'1538918365','1561426176','1'
'22015','239432','21921-A1-062 Comfort',NULL,'1538918366','1561426177','1'
'22016','239432','21921-A2-000 Luxe',NULL,'1538918367','1561426175','1'
'22017','239433','21927-A1-062 Comfort',NULL,'1538918369','1561426182','1'
'22018','239433','21927-A2-000 Luxe',NULL,'1538918370','1561426181','1'
'22019','239433','21927-A2-064 Luxe Prestige',NULL,'1538918371','1561426180','1'
'22020','239434','21927-A1-1Y5 Classic Optima',NULL,'1538918372','1561426189','1'
'22021','239434','21927-A1-0Y6 Comfort',NULL,'1538918373','1561426188','1'
'22022','239434','21927-A2-0Y0 Luxe',NULL,'1538918373','1561426187','1'
'22023','239434','21927-A2-1Y7 Luxe Prestige',NULL,'1538918375','1561426186','1'
'22024','239435','21912-A1-004 Comfort',NULL,'1538918376','1561426146','1'
'22025','239435','21912-A2-000 Luxe',NULL,'1538918376','1561426145','1'
'22026','239436','21911-A0-001 Standard',NULL,'1538918378','1568523727','1'
'22027','239436','21911-A1-000 Classic',NULL,'1538918379','1561426153','1'
'22028','239436','21911-A1-00W Classic Optima',NULL,'1538918380','1561426152','1'
'22029','239436','21911-A1-053 Comfort',NULL,'1538918381','1561426152','1'
'22030','239436','21911-A2-000 Luxe',NULL,'1538918382','1561426151','1'
'22031','239437','21917-A1-053 Comfort',NULL,'1538918383','1561426158','1'
'22032','239437','21917-A2-000 Luxe',NULL,'1538918384','1561426158','1'
'22033','239437','21917-A2-061 Luxe Prestige',NULL,'1538918385','1561426157','1'
'22034','239438','21917-A1-0YW Classic Optima',NULL,'1538918386','1561426165','1'
'22035','239438','21917-A1-1Y1 Comfort',NULL,'1538918387','1561426164','1'
'22036','239438','21917-A2-0Y0 Luxe',NULL,'1538918388','1561426163','1'
'22037','239438','21917-A2-1Y5 Luxe Prestige',NULL,'1538918389','1561426163','1'
'22038','238303','Podstawowa',NULL,'1539073890','1561420997','1'
'22039','236390','xLine',NULL,'1539074877','1566291516','1'
'22040','236390','Luxury Line',NULL,'1539074879','1566291517','1'
'22041','236390','M Sport',NULL,'1539074881','1566291518','1'
'22042','235294','xLine',NULL,'1539074885','1566291520','1'
'22043','235294','Luxury Line',NULL,'1539074886','1566291521','1'
'22044','235294','M Sport',NULL,'1539074888','1566291521','1'
'22045','236034','xLine',NULL,'1539074891','1566291523','1'
'22046','236034','Luxury Line',NULL,'1539074893','1566291524','1'
'22047','236034','M Sport',NULL,'1539074895','1566291525','1'
'22048','235296','xLine',NULL,'1539074898','1566291528','1'
'22049','235296','Luxury Line',NULL,'1539074900','1566291529','1'
'22050','235296','M Sport',NULL,'1539074902','1566291530','1'
'22051','238697','Podstawowa',NULL,'1539074906','1566291532','1'
'22052','236393','BMW Individual Kompozycja',NULL,'1539074940','1555998448','1'
'22053','236394','BMW Individual Kompozycja',NULL,'1539074946','1555998451','1'
'22054','236395','BMW Individual Kompozycja',NULL,'1539074952','1555998454','1'
'22055','236396','BMW Individual Kompozycja',NULL,'1539074959','1555998457','1'
'22056','236397','BMW Individual Kompozycja',NULL,'1539074963','1555998460','1'
'22057','236398','BMW Individual Kompozycja',NULL,'1539074968','1555998462','1'
'22058','236399','BMW Individual Kompozycja',NULL,'1539074973','1555998468','1'
'22059','237993','Luxe',NULL,'1539075044','1558710211','1'
'22060','237993','Prestige',NULL,'1539075046','1558710211','1'
'22061','237993','Premium',NULL,'1539075047','1558710210','1'
'22062','237993','Premium+',NULL,'1539075049','1563560141','1'
'22063','236489','BMW Individual Kompozycja',NULL,'1539075267','1555998415','1'
'22064','236490','BMW Individual Kompozycja',NULL,'1539075273','1555998417','1'
'22065','236491','BMW Individual Kompozycja',NULL,'1539075279','1555998420','1'
'22066','236492','BMW Individual Kompozycja',NULL,'1539075285','1555998422','1'
'22067','236493','BMW Individual Kompozycja',NULL,'1539075291','1555998431','1'
'22068','236494','Exalted',NULL,'1539075304','1555998409','1'
'22069','236494','Royal',NULL,'1539075306','1555998409','1'
'22070','236495','Exalted',NULL,'1539075308','1555998410','1'
'22071','238747','Progressive',NULL,'1539075441','1550859736','1'
'22072','238747','Sport',NULL,'1539075443','1550859737','1'
'22073','177399','SVAutobiography Dynamic',NULL,'1542934292','1542934292','1'
'22074','181812','Landmark',NULL,'1542955511','1542955511','1'
'22075','110668','Titanium','2019','1542958052','1563522781','1'
'22076','110668','Business Edition','2019','1542958053','1553183417','1'
'22077','110668','Titanium Plus','2019','1542958054','1563522783','1'
'22078','110669','Titanium Plus','2019','1542958062','1563522793','1'
'22079','110674','Ambiente','2019','1542958072','1563522803','1'
'22080','110674','Trend','2019','1542958073','1563522804','1'
'22081','110674','Titanium','2019','1542958074','1563522805','1'
'22082','110674','Business Edition','2019','1542958076','1553183448','1'
'22083','62489','Advance',NULL,'1542958631','1545485721','1'
'22084','182562','Advance',NULL,'1542958636','1545485728','1'
'22085','62477','Advance',NULL,'1542958677','1545485690','1'
'22086','182583','Advance',NULL,'1542958683','1545485707','1'
'22087','173938','Advance',NULL,'1542958686','1545485697','1'
'22088','62480','Advance',NULL,'1542958698','1545485710','1'
'22089','182670','Dakar Edition','2018','1542958950','1555871630','1'
'22090','111818','Dakar Edition','2018','1542958964','1555871649','1'
'22091','111821','Dakar Edition','2018','1542958973','1555871665','1'
'22092','111822','Dakar Edition','2018','1542958982','1555871675','1'
'22093','110841','Ambition','2019','1542959214','1561390214','1'
'22094','110841','Style','2019','1542959216','1561390215','1'
'22095','110841','SportLine','2019','1542959217','1550827346','1'
'22096','110839','Active','2019','1542959228','1561390228','1'
'22097','110839','Ambition','2019','1542959229','1561390229','1'
'22098','110839','Style','2019','1542959230','1561390230','1'
'22099','110839','Laurin & Klement','2019','1542959232','1561390231','1'
'22100','110839','SportLine','2019','1542959233','1550827359','1'
'22101','110846','Ambition','2019','1542959248','1550827367','1'
'22102','110846','Style','2019','1542959250','1550827370','1'
'22103','110846','SportLine','2019','1542959251','1550827367','1'
'22104','110845','Ambition','2019','1542959256','1561390254','1'
'22105','110845','Style','2019','1542959257','1561390254','1'
'22106','110845','Laurin & Klement','2019','1542959258','1561390255','1'
'22107','110845','SportLine','2019','1542959260','1550827376','1'
'22108','110847','Ambition','2019','1542959272','1561390263','1'
'22109','110847','Style','2019','1542959273','1561390264','1'
'22110','110847','Laurin & Klement','2019','1542959274','1561390264','1'
'22111','110847','SportLine','2019','1542959275','1550827382','1'
'22112','110848','Ambition','2019','1542959281','1561390272','1'
'22113','110848','Style','2019','1542959282','1561390273','1'
'22114','110848','Laurin & Klement','2019','1542959283','1561390274','1'
'22115','110848','SportLine','2019','1542959284','1550827389','1'
'22116','169912','Style','2019','1542963488','1550828067','1'
'22117','169911','Ambition','2019','1542963490','1561391201','1'
'22118','169911','Style','2019','1542963491','1561391202','1'
'22119','169911','Laurin & Klement','2019','1542963493','1561391203','1'
'22120','169913','Ambition','2019','1542963503','1561391207','1'
'22121','169913','Style','2019','1542963504','1561391208','1'
'22122','169913','Laurin & Klement','2019','1542963506','1561391209','1'
'22123','169914','Ambition','2019','1542963508','1561391212','1'
'22124','169914','Style','2019','1542963509','1561391213','1'
'22125','169914','Laurin & Klement','2019','1542963510','1561391213','1'
'22126','194046','Black Vision',NULL,'1542963737','1550828292','1'
'22127','194047','Black Vision',NULL,'1542963744','1550828298','1'
'22128','173021','Executive Lounge',NULL,'1542964080','1550828636','1'
'22129','173022','Executive Lounge',NULL,'1542964099','1550828652','1'
'22130','220063','Offroad',NULL,'1542964207','1566261169','1'
'22131','220065','Offroad',NULL,'1542964214','1566261181','1'
'22132','220070','Offroad',NULL,'1542964222','1550828699','1'
'22133','220069','Offroad',NULL,'1542964229','1553186063','1'
'22134','173158','Landmark Edition',NULL,'1542964409','1548113527','1'
'22135','173985','SE Dynamic',NULL,'1542968108','1548113567','1'
'22136','174994','XJ50',NULL,'1542968200','1542968200','1'
'22137','186054','Active','2019','1542973962','1550830164','1'
'22138','186054','Comfort','2019','1542973963','1550830164','1'
'22139','186054','Limited Edition','2019','1542973964','1561393519','1'
'22140','186054','Limited Edition + Podgrzewanie kierownicy','2019','1542973965','1561393518','1'
'22141','186054','Travel','2019','1542973966','1550830169','1'
'22142','220380','Active','2019','1542973974','1550830177','1'
'22143','220380','Travel','2019','1542973975','1550830178','1'
'22144','186055','Start','2019','1542973981','1550830183','1'
'22145','186055','Active','2019','1542973982','1550830183','1'
'22146','186055','Travel','2019','1542973983','1550830184','1'
'22147','186053','Active','2019','1542973993','1550830195','1'
'22148','186053','Comfort','2019','1542973994','1550830195','1'
'22149','219583','Comfort','2019','1542973998','1550830199','1'
'22150','219583','Travel','2019','1542973999','1550830200','1'
'22151','219584','Travel','2019','1542974004','1550830205','1'
'22152','195476','Advance',NULL,'1542975365','1550833337','1'
'22153','215731','Podstawowa',NULL,'1543011980','1634880507','1'
'22154','215732','Podstawowa',NULL,'1543011981','1634880507','1'
'22155','219613','Base','2018','1543012627','1566290186','1'
'22156','219613','Active','2018','1543012628','1566290185','1'
'22157','219614','Start','2018','1543012634','1566290188','1'
'22158','219614','Base','2018','1543012635','1566290189','1'
'22159','219614','Active','2018','1543012637','1566290190','1'
'22160','219615','Active','2018','1543012643','1566290203','1'
'22161','219615','Family','2018','1543012645','1566290198','1'
'22162','219616','Family','2018','1543012651','1566290209','1'
'22163','219882','Dark Label',NULL,'1543012733','1566290276','1'
'22164','219884','Dark Label',NULL,'1543012739','1566290282','1'
'22165','219766','Canyon',NULL,'1543012740','1566290285','1'
'22166','219769','Dynamic+ (Xenon)','2018','1543012752','1550857147','1'
'22167','219890','Edition',NULL,'1543012791','1561422337','1'
'22168','219890','Join',NULL,'1543012793','1561422333','1'
'22169','219891','Join',NULL,'1543012799','1561422361','1'
'22170','219892','Edition',NULL,'1543012809','1561422347','1'
'22171','219894','Edition',NULL,'1543012833','1561422390','1'
'22172','219894','Join',NULL,'1543012835','1561422383','1'
'22173','219895','Edition',NULL,'1543012857','1561422419','1'
'22174','219895','Join',NULL,'1543012858','1561422413','1'
'22175','219896','Edition',NULL,'1543012867','1561422471','1'
'22176','219896','Join',NULL,'1543012869','1561422472','1'
'22177','219896','Highline','2018','1543012871','1561422473','1'
'22178','219896','Business','2018','1543012872','1553213249','1'
'22179','219897','Edition',NULL,'1543012880','1561422426','1'
'22180','219897','Join',NULL,'1543012881','1561422427','1'
'22181','219898','Edition',NULL,'1543012889','1561422464','1'
